,mse,mase,mae,mape,fold,id,trial_num
0,1191.4752197265625,0.6301814317703247,20.262605667114258,28.1157283782959,3,Waze,2
0,1337.1693115234375,0.6503371000289917,20.8228759765625,27.34749984741211,4,Waze,2
0,1277.15234375,0.7314935326576233,20.778793334960938,35.044010162353516,0,Web_Games,2
0,1374.3048095703125,0.7481258511543274,22.584632873535156,42.6284065246582,1,Web_Games,2
0,1290.5224609375,0.6644814014434814,20.98583221435547,29.716915130615234,2,Web_Games,2
0,1228.9991455078125,0.6419331431388855,20.6246337890625,28.654510498046875,3,Web_Games,2
0,1286.4031982421875,0.6444410085678101,20.639915466308594,26.493682861328125,4,Web_Games,2
0,1543.4227294921875,0.8295355439186096,23.557212829589844,43.18038558959961,0,Apple_App_Store,2
0,1512.8846435546875,0.7867794036865234,23.746715545654297,43.306793212890625,1,Apple_App_Store,2
0,1295.28125,0.6632055640220642,20.945484161376953,30.559110641479492,2,Apple_App_Store,2
0,1201.916259765625,0.6407687664031982,20.596403121948242,26.92176628112793,3,Apple_App_Store,2
0,1295.6864013671875,0.6628240942955017,21.225921630859375,36.12022018432617,4,Apple_App_Store,2
0,1456.6856689453125,0.776859700679779,22.063804626464844,41.43864822387695,0,Microsoft_Skydrive,2
0,1441.6131591796875,0.7629529237747192,23.037160873413086,42.25101089477539,1,Microsoft_Skydrive,2
0,1318.310302734375,0.6666128039360046,21.05265998840332,29.18715476989746,2,Microsoft_Skydrive,2
0,1197.158935546875,0.6268681287765503,20.139524459838867,26.672597885131836,3,Microsoft_Skydrive,2
0,1277.2176513671875,0.6409568786621094,20.526559829711914,26.866344451904297,4,Microsoft_Skydrive,2
0,1423.0966796875,0.7686634659767151,21.831090927124023,38.47328186035156,0,Google_Docs,2
0,1343.95166015625,0.7157219648361206,21.602096557617188,34.775169372558594,1,Google_Docs,2
0,1291.1312255859375,0.6629893183708191,20.935874938964844,32.126853942871094,2,Google_Docs,2
0,1210.416259765625,0.6389378905296326,20.527421951293945,28.051685333251953,3,Google_Docs,2
0,1304.9803466796875,0.6534443497657776,20.923412322998047,30.24240493774414,4,Google_Docs,2
0,1374.6939697265625,0.7510159611701965,21.333425521850586,38.13944625854492,0,Microsoft_Web_Services,2
0,1404.503173828125,0.742304801940918,22.410476684570312,36.985164642333984,1,Microsoft_Web_Services,2
0,1252.2044677734375,0.6611276865005493,20.87962532043457,35.19511795043945,2,Microsoft_Web_Services,2
0,1158.2008056640625,0.6265018582344055,20.130706787109375,28.864585876464844,3,Microsoft_Web_Services,2
0,1299.8226318359375,0.6420809030532837,20.560365676879883,27.2917537689209,4,Microsoft_Web_Services,2
0,1522.2493896484375,0.788184404373169,22.381635665893555,39.496280670166016,0,Molotov,2
0,1616.2481689453125,0.8183392882347107,24.704526901245117,46.14120864868164,1,Molotov,2
0,1267.3167724609375,0.6637915372848511,20.963693618774414,30.830013275146484,2,Molotov,2
0,1227.0626220703125,0.6393764615058899,20.554988861083984,29.51548957824707,3,Molotov,2
0,1331.1182861328125,0.648479700088501,20.766633987426758,25.869068145751953,4,Molotov,2
0,1455.03515625,0.7873856425285339,22.363771438598633,39.018394470214844,0,YouTube,2
0,1440.085205078125,0.779417872428894,23.524520874023438,45.019840240478516,1,YouTube,2
0,1293.8255615234375,0.6669006943702698,21.062000274658203,29.335519790649414,2,YouTube,2
0,1265.0323486328125,0.6486926078796387,20.841596603393555,27.156484603881836,3,YouTube,2
0,1312.2861328125,0.6589688062667847,21.101303100585938,30.552753448486328,4,YouTube,2
0,1438.6640625,0.7778069376945496,22.092884063720703,42.441036224365234,0,Apple_iTunes,2
0,1352.2747802734375,0.7263510227203369,21.926227569580078,34.33604431152344,1,Apple_iTunes,2
0,1249.495361328125,0.6534031629562378,20.636585235595703,29.353506088256836,2,Apple_iTunes,2
0,1197.67724609375,0.6370822787284851,20.46998405456543,29.57569122314453,3,Apple_iTunes,2
0,2001.845947265625,0.7872695326805115,25.208576202392578,32.40021514892578,4,Apple_iTunes,2
0,1395.534912109375,0.753736674785614,21.407854080200195,35.283851623535156,0,Apple_iMessage,2
0,1297.193359375,0.7074326872825623,21.35340118408203,33.09239196777344,1,Apple_iMessage,2
0,1355.7613525390625,0.6571647524833679,20.75430679321289,30.867311477661133,2,Apple_iMessage,2
0,1220.5972900390625,0.6409200429916382,20.59421730041504,30.235429763793945,3,Apple_iMessage,2
0,1365.3997802734375,0.660262405872345,21.146400451660156,31.146076202392578,4,Apple_iMessage,2
0,1432.831787109375,0.7773004770278931,22.076147079467773,41.16553497314453,0,DailyMotion,2
0,1553.1080322265625,0.7922359108924866,23.912309646606445,37.131256103515625,1,DailyMotion,2
0,1281.9703369140625,0.6570614576339722,20.74999237060547,28.26760482788086,2,DailyMotion,2
0,1243.0521240234375,0.665530264377594,21.384382247924805,33.490501403808594,3,DailyMotion,2
0,1298.9066162109375,0.6571033000946045,21.042869567871094,33.44904708862305,4,DailyMotion,2
0,1394.7447509765625,0.7648195624351501,21.72216033935547,38.34675598144531,0,Netflix,2
0,1395.569580078125,0.7604415416717529,22.957462310791016,41.95210647583008,1,Netflix,2
0,1296.11865234375,0.6693078279495239,21.13643455505371,29.95157241821289,2,Netflix,2
0,1255.627197265625,0.6631634831428528,21.30607032775879,30.020099639892578,3,Netflix,2
0,1360.2694091796875,0.6592952609062195,21.118642807006836,25.58295440673828,4,Netflix,2
0,1417.493896484375,0.7744163274765015,21.998615264892578,37.42148971557617,0,Web_Transportation,2
0,1529.473876953125,0.7916507720947266,23.892915725708008,40.440731048583984,1,Web_Transportation,2
0,1236.702880859375,0.6464336514472961,20.417343139648438,28.479602813720703,2,Web_Transportation,2
0,1203.43701171875,0.6367266178131104,20.461400985717773,29.05183219909668,3,Web_Transportation,2
0,1286.7724609375,0.6424059271812439,20.573320388793945,26.30852508544922,4,Web_Transportation,2
0,1281.372314453125,0.7398756742477417,21.014192581176758,37.74283981323242,0,Web_Downloads,2
0,1342.5838623046875,0.7413848042488098,22.38492774963379,41.46977233886719,1,Web_Downloads,2
0,1275.533935546875,0.6672697067260742,21.07242202758789,30.287933349609375,2,Web_Downloads,2
0,1161.780029296875,0.6329463720321655,20.33546257019043,27.92574119567871,3,Web_Downloads,2
0,1292.93994140625,0.6453492045402527,20.664188385009766,29.342758178710938,4,Web_Downloads,2
0,1333.8568115234375,0.7372286319732666,20.940507888793945,35.352195739746094,0,SoundCloud,2
0,1388.4798583984375,0.7585353255271912,22.895240783691406,45.488338470458984,1,SoundCloud,2
0,1272.1514892578125,0.6628562808036804,20.933626174926758,30.971601486206055,2,SoundCloud,2
0,1241.8543701171875,0.6416951417922974,20.622114181518555,27.022075653076172,3,SoundCloud,2
0,1322.9166259765625,0.6480063796043396,20.750743865966797,26.244556427001953,4,SoundCloud,2
0,1360.5146484375,0.7559412121772766,21.47121810913086,37.435020446777344,0,TeamViewer,2
0,1410.421630859375,0.7382678985595703,22.28411293029785,38.47556686401367,1,TeamViewer,2
0,1563.423583984375,0.732900857925415,23.144426345825195,39.00242233276367,2,TeamViewer,2
0,1505.5931396484375,0.6815058588981628,21.896251678466797,28.367429733276367,3,TeamViewer,2
0,1319.12548828125,0.6486380696296692,20.77491569519043,26.82962417602539,4,TeamViewer,2
0,1374.5396728515625,0.7543396353721619,21.42596435546875,36.243953704833984,0,Google_Web_Services,2
0,1599.0596923828125,0.8058130741119385,24.32344627380371,38.87886428833008,1,Google_Web_Services,2
0,1316.9139404296875,0.6886252760887146,21.746456146240234,37.00656509399414,2,Google_Web_Services,2
0,1221.4002685546875,0.6468291878700256,20.785396575927734,28.299039840698242,3,Google_Web_Services,2
0,1362.018798828125,0.6511717438697815,20.851938247680664,30.047258377075195,4,Google_Web_Services,2
0,1429.685791015625,0.7693446278572083,21.85090446472168,33.867244720458984,0,Facebook,2
0,1600.676513671875,0.7910864353179932,23.87824821472168,37.3151969909668,1,Facebook,2
0,1464.9068603515625,0.7136021852493286,22.535690307617188,32.933441162109375,2,Facebook,2
0,1305.8935546875,0.6536005139350891,21.02159881591797,26.486331939697266,3,Facebook,2
0,1412.979736328125,0.6581534147262573,21.078855514526367,26.24516487121582,4,Facebook,2
0,1336.8349609375,0.7509282827377319,21.33106803894043,37.233360290527344,0,EA_Games,2
0,1416.355224609375,0.7536336779594421,22.744253158569336,39.082000732421875,1,EA_Games,2
0,1288.7625732421875,0.6657628417015076,21.025583267211914,30.09749412536621,2,EA_Games,2
0,1245.9285888671875,0.6473038792610168,20.805355072021484,27.548011779785156,3,EA_Games,2
0,1334.593505859375,0.6520715951919556,20.880826950073242,29.079500198364258,4,EA_Games,2
0,1364.978759765625,0.7497581839561462,21.29422378540039,36.58111572265625,0,Tor,2
0,1400.2467041015625,0.748542845249176,22.59457778930664,39.06114196777344,1,Tor,2
0,1277.3282470703125,0.674532413482666,21.30280876159668,30.95482635498047,2,Tor,2
0,1246.3402099609375,0.6487712860107422,20.842914581298828,29.995044708251953,3,Tor,2
0,1272.662353515625,0.6413140296936035,20.53438949584961,26.31632423400879,4,Tor,2
0,1331.1632080078125,0.748540461063385,21.262008666992188,37.526424407958984,0,Amazon_Web_Services,2
0,1341.591064453125,0.7321522235870361,22.10106086730957,36.88011169433594,1,Amazon_Web_Services,2
0,1315.3099365234375,0.6735385060310364,21.26935386657715,30.603652954101562,2,Amazon_Web_Services,2
0,1196.791748046875,0.6275278925895691,20.165294647216797,27.53354835510254,3,Amazon_Web_Services,2
0,1254.271240234375,0.6386780142784119,20.451513290405273,28.776058197021484,4,Amazon_Web_Services,2
0,1468.951904296875,0.8037928342819214,22.831159591674805,39.25300216674805,0,Web_e-Commerce,2
0,1371.8690185546875,0.7419772148132324,22.398479461669922,40.281158447265625,1,Web_e-Commerce,2
0,1303.178466796875,0.6697517037391663,21.151607513427734,31.24315643310547,2,Web_e-Commerce,2
0,1201.1181640625,0.6303009986877441,20.261707305908203,28.527746200561523,3,Web_e-Commerce,2
0,1322.675048828125,0.6532902717590332,20.923316955566406,28.0307674407959,4,Web_e-Commerce,2
0,1393.025146484375,0.7696306109428406,21.862319946289062,44.867530822753906,0,Telegram,2
0,1351.5118408203125,0.7169114351272583,21.640464782714844,33.04192352294922,1,Telegram,2
0,1267.56640625,0.6572394967079163,20.75544548034668,28.067913055419922,2,Telegram,2
0,1251.85009765625,0.6533114910125732,20.99064826965332,29.38491439819336,3,Telegram,2
0,1254.3267822265625,0.6394846439361572,20.4755916595459,28.974199295043945,4,Telegram,2
0,1350.8804931640625,0.7482932209968567,21.253698348999023,38.640869140625,0,Apple_Mail,2
0,1328.09375,0.7160782814025879,21.619762420654297,33.82981872558594,1,Apple_Mail,2
0,1288.1932373046875,0.6656230688095093,21.020124435424805,29.127117156982422,2,Apple_Mail,2
0,1199.371826171875,0.6414538621902466,20.614070892333984,29.661972045898438,3,Apple_Mail,2
0,1307.7012939453125,0.6475659608840942,20.742469787597656,30.728981018066406,4,Apple_Mail,2
0,1361.5350341796875,0.7530022263526917,21.388484954833984,39.541099548339844,0,Dropbox,2
0,1322.7052001953125,0.7236332893371582,21.847320556640625,34.65756607055664,1,Dropbox,2
0,1253.61083984375,0.6563194394111633,20.725961685180664,30.15056037902832,2,Dropbox,2
0,1209.1798095703125,0.6421178579330444,20.632091522216797,28.171306610107422,3,Dropbox,2
0,1427.6279296875,0.672300398349762,21.529979705810547,33.56547546386719,4,Dropbox,2
0,1501.263671875,0.8001444339752197,22.72444725036621,44.55368423461914,0,Web_Food,2
0,1428.21533203125,0.7576248049736023,22.877315521240234,41.334781646728516,1,Web_Food,2
0,1247.7852783203125,0.6531482934951782,20.627578735351562,29.671499252319336,2,Web_Food,2
0,1168.174072265625,0.6281291842460632,20.190391540527344,26.151275634765625,3,Web_Food,2
0,1332.6568603515625,0.653107225894928,20.91452407836914,27.72199249267578,4,Web_Food,2
0,1324.1678466796875,0.7491656541824341,21.278413772583008,43.17989730834961,0,Apple_iCloud,2
0,1351.5439453125,0.728092610836029,21.98044204711914,37.2418327331543,1,Apple_iCloud,2
0,1267.5767822265625,0.6529160141944885,20.61944007873535,29.882522583007812,2,Apple_iCloud,2
0,1196.3409423828125,0.6424428820610046,20.645200729370117,29.26803207397461,3,Apple_iCloud,2
0,1311.4974365234375,0.6446912288665771,20.64413833618164,25.991880416870117,4,Apple_iCloud,2
0,1358.5404052734375,0.7544307112693787,21.428600311279297,42.89253616333008,0,Skype,2
0,1460.6531982421875,0.756248414516449,22.82770538330078,40.17396545410156,1,Skype,2
0,1269.3778076171875,0.6524084210395813,20.606277465820312,30.144176483154297,2,Skype,2
0,1192.582763671875,0.6368803381919861,20.464576721191406,29.626283645629883,3,Skype,2
0,1344.5306396484375,0.6577283143997192,21.065031051635742,28.669437408447266,4,Skype,2
0,1421.454345703125,0.7620877623558044,21.642013549804688,37.625267028808594,0,Facebook_Messenger,2
0,1377.85498046875,0.7302284240722656,22.04214096069336,36.56193161010742,1,Facebook_Messenger,2
0,1306.4468994140625,0.6725762486457825,21.23895835876465,32.41822052001953,2,Facebook_Messenger,2
0,1236.594482421875,0.6467835307121277,20.780071258544922,28.14535140991211,3,Facebook_Messenger,2
0,1291.599853515625,0.6485261917114258,20.772167205810547,29.909038543701172,4,Facebook_Messenger,2
0,1479.0775146484375,0.8019977807998657,22.77583122253418,45.38028335571289,0,Twitch,2
0,1320.0927734375,0.712311327457428,21.5003719329834,34.96415710449219,1,Twitch,2
0,1292.9700927734375,0.6751776337623596,21.321617126464844,32.56946563720703,2,Twitch,2
0,1201.8074951171875,0.6382091641426086,20.507896423339844,31.93534278869629,3,Twitch,2
0,1286.8092041015625,0.6487377285957336,20.7695369720459,27.409997940063477,4,Twitch,2
0,1349.141845703125,0.7521696090698242,21.361116409301758,38.162750244140625,0,Microsoft_Azure,2
0,1330.5506591796875,0.7214592695236206,21.777631759643555,35.89613342285156,1,Microsoft_Azure,2
0,1275.9302978515625,0.6570246815681458,20.74800682067871,30.615537643432617,2,Microsoft_Azure,2
0,1270.9842529296875,0.6550928354263306,21.049922943115234,28.018098831176758,3,Microsoft_Azure,2
0,1371.9755859375,0.6593319773674011,21.108346939086914,27.43131446838379,4,Microsoft_Azure,2
0,1536.60302734375,0.8073582649230957,22.92781639099121,41.44672393798828,0,Instagram,2
0,1436.24169921875,0.7589558959007263,22.90643310546875,38.2417106628418,1,Instagram,2
0,1321.6910400390625,0.6777569651603699,21.40237045288086,30.52332305908203,2,Instagram,2
0,1274.43115234375,0.6619760394096375,21.271465301513672,28.815692901611328,3,Instagram,2
0,1331.2437744140625,0.6480613946914673,20.755489349365234,27.038822174072266,4,Instagram,2
0,1664.9638671875,0.8596164584159851,24.4140567779541,38.866641998291016,0,Facebook_Live,2
0,1524.7152099609375,0.8026197552680969,24.224246978759766,42.08286666870117,1,Facebook_Live,2
0,1370.4852294921875,0.6907138228416443,21.813148498535156,29.658376693725586,2,Facebook_Live,2
0,1289.683837890625,0.6621931195259094,21.286630630493164,27.630672454833984,3,Facebook_Live,2
0,1421.6529541015625,0.6673030257225037,21.36846351623535,27.036142349243164,4,Facebook_Live,2
0,1355.2939453125,0.7624492645263672,21.656709671020508,40.83623123168945,0,Web_Streaming,2
0,1547.487060546875,0.7908787131309509,23.872600555419922,39.51499938964844,1,Web_Streaming,2
0,1316.3509521484375,0.675420880317688,21.33158302307129,30.755081176757812,2,Web_Streaming,2
0,1246.4100341796875,0.654113233089447,21.011878967285156,28.690401077270508,3,Web_Streaming,2
0,1320.2889404296875,0.6493146419525146,20.79474639892578,26.503341674804688,4,Web_Streaming,2
0,1405.1632080078125,0.7618787884712219,21.634746551513672,34.86280059814453,0,Orange_TV,2
0,1360.4334716796875,0.7300884127616882,22.036888122558594,35.76198196411133,1,Orange_TV,2
0,1314.4661865234375,0.6807793378829956,21.5003719329834,31.331714630126953,2,Orange_TV,2
0,1233.736328125,0.6448862552642822,20.719995498657227,27.914148330688477,3,Orange_TV,2
0,1318.100830078125,0.6691586971282959,21.429603576660156,34.37075424194336,4,Orange_TV,2
0,1316.1527099609375,0.7535738945007324,21.40426254272461,41.25835418701172,0,Periscope,2
0,1324.27001953125,0.7029185891151428,21.216890335083008,30.985883712768555,1,Periscope,2
0,1308.4423828125,0.6746774911880493,21.307598114013672,30.95298194885254,2,Periscope,2
